numero,fecha,nombre,latitud,longitud,prec,tmax,tmin,tmed,velvmax,velv,dirv,radg,humr
24588,2018-05-02 00:00:00,La Posta,21.9728611111111,-102.362833333333,1.00,29.80,15.00,22.19,20.80,5.69,182.90,590.93,37.95
24588,2018-05-03 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.10,27.40,14.40,20.77,13.70,2.66,228.80,393.58,54.50
24588,2018-05-04 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.10,28.30,15.60,21.82,19.30,2.44,24.70,478.70,53.80
24588,2018-05-05 00:00:00,La Posta,21.9728611111111,-102.362833333333,5.70,28.20,14.70,19.91,17.90,4.49,43.70,612.29,65.52
24588,2018-05-06 00:00:00,La Posta,21.9728611111111,-102.362833333333,4.40,23.30,13.30,18.24,8.80,2.53,18.90,392.36,69.01
24588,2018-05-07 00:00:00,La Posta,21.9728611111111,-102.362833333333,3.10,25.40,13.60,18.11,18.70,4.01,23.00,533.46,64.34
24588,2018-05-08 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,26.40,10.40,18.52,7.60,1.59,245.40,558.15,60.69
24588,2018-05-09 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,28.70,12.10,19.91,18.70,3.49,159.40,582.27,51.01
24588,2018-05-10 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.20,28.20,10.30,19.05,17.70,3.51,226.40,552.64,49.82
24588,2018-05-11 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,29.00,10.50,20.37,12.40,3.90,228.80,618.89,44.40
24588,2018-05-12 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,30.60,12.60,21.95,10.70,4.47,192.60,608.14,44.02
24588,2018-05-13 00:00:00,La Posta,21.9728611111111,-102.362833333333,2.20,30.40,14.70,20.90,18.10,3.71,176.80,469.13,51.89
24588,2018-05-14 00:00:00,La Posta,21.9728611111111,-102.362833333333,4.50,28.10,13.50,19.98,22.90,2.63,201.70,505.69,61.96
24588,2018-05-15 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.20,30.30,12.30,20.27,15.20,1.82,338.20,513.24,63.86
24588,2018-05-16 00:00:00,La Posta,21.9728611111111,-102.362833333333,4.60,28.70,16.50,20.70,18.90,2.75,3.00,415.41,65.35
24588,2018-05-17 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.60,27.70,15.20,20.77,11.40,1.27,13.50,387.38,59.55
24588,2018-05-18 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,32.60,12.30,23.00,11.80,4.45,263.60,621.20,41.04
24588,2018-05-19 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,32.00,12.00,23.02,16.40,5.52,248.20,671.72,26.30
24588,2018-05-20 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,30.50,9.20,21.30,13.20,4.36,180.10,684.15,21.06
24588,2018-05-21 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,30.70,8.80,21.18,12.40,2.96,193.30,652.11,20.55
24588,2018-05-22 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,31.30,11.00,22.29,13.20,3.55,200.70,649.42,19.75
24588,2018-05-23 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,31.50,9.50,22.04,11.20,3.05,184.10,630.01,23.41
24588,2018-05-24 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,32.60,14.70,23.55,7.40,1.45,18.80,538.47,37.70
24588,2018-05-25 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,31.60,14.20,23.47,12.20,1.90,19.10,523.11,42.56
24588,2018-05-26 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,31.80,14.30,23.66,10.60,2.50,7.30,617.37,38.34
24588,2018-05-27 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,33.90,13.70,24.08,11.40,2.53,14.80,631.72,28.00
24588,2018-05-28 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,34.30,14.20,24.87,12.50,2.18,31.50,635.91,32.82
24588,2018-05-29 00:00:00,La Posta,21.9728611111111,-102.362833333333,1.00,32.10,16.00,23.97,16.10,3.76,197.00,395.66,42.29
24588,2018-05-30 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,34.80,14.70,25.68,13.20,1.74,18.20,604.52,35.44
24588,2018-05-31 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,35.60,15.70,26.37,14.20,2.73,30.80,583.99,25.07
24588,2018-06-01 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,33.90,14.30,24.68,16.80,4.88,26.50,642.25,23.60
24588,2018-06-02 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,32.00,13.70,23.25,24.80,6.25,28.10,630.92,34.73
24588,2018-06-03 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,30.90,13.80,22.49,15.90,5.65,33.90,623.46,32.73
24588,2018-06-04 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,31.30,13.70,22.71,12.60,2.45,28.10,642.11,33.66
24588,2018-06-05 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,31.90,13.50,22.89,8.80,1.91,4.30,604.34,35.38
24588,2018-06-06 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,32.30,15.30,23.83,12.20,2.80,29.00,620.42,30.42
24588,2018-06-07 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,32.10,14.10,23.56,13.20,3.64,38.70,603.39,29.18
24588,2018-06-08 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,30.40,14.50,22.66,14.90,3.74,29.00,579.31,40.65
24588,2018-06-09 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,30.00,14.90,22.23,16.90,3.78,36.60,566.56,44.28
24588,2018-06-10 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,29.50,15.70,22.03,17.40,2.75,69.90,545.39,47.26
24588,2018-06-11 00:00:00,La Posta,21.9728611111111,-102.362833333333,42.50,29.50,14.90,21.01,18.20,5.03,194.80,546.85,64.43
24588,2018-06-12 00:00:00,La Posta,21.9728611111111,-102.362833333333,41.50,25.90,14.70,17.98,10.80,1.61,182.60,445.84,83.71
24588,2018-06-13 00:00:00,La Posta,21.9728611111111,-102.362833333333,5.70,21.00,15.20,17.68,6.20,1.47,154.50,239.65,85.10
24588,2018-06-14 00:00:00,La Posta,21.9728611111111,-102.362833333333,11.40,24.90,15.10,18.08,7.90,1.02,148.40,334.27,83.31
24588,2018-06-15 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,25.30,16.00,19.76,8.30,1.56,191.00,351.20,72.33
24588,2018-06-16 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,28.00,16.80,21.16,14.10,1.56,101.10,561.45,67.97
24588,2018-06-17 00:00:00,La Posta,21.9728611111111,-102.362833333333,4.20,24.50,16.70,19.69,12.20,2.40,19.80,336.59,80.38
24588,2018-06-18 00:00:00,La Posta,21.9728611111111,-102.362833333333,4.60,25.20,15.40,19.01,10.80,3.46,172.10,440.83,75.70
24588,2018-06-19 00:00:00,La Posta,21.9728611111111,-102.362833333333,26.20,26.70,14.70,18.56,11.20,1.97,190.70,545.95,81.40
24588,2018-06-20 00:00:00,La Posta,21.9728611111111,-102.362833333333,4.60,25.10,15.10,18.54,13.70,3.81,199.80,534.65,81.54
24588,2018-06-21 00:00:00,La Posta,21.9728611111111,-102.362833333333,32.70,24.90,13.20,17.36,17.20,3.07,212.50,491.62,84.48
24588,2018-06-22 00:00:00,La Posta,21.9728611111111,-102.362833333333,4.00,23.80,15.00,18.66,8.30,2.32,178.20,492.17,81.28
24588,2018-06-23 00:00:00,La Posta,21.9728611111111,-102.362833333333,16.30,25.10,13.70,19.19,17.90,1.81,180.20,492.05,73.08
24588,2018-06-24 00:00:00,La Posta,21.9728611111111,-102.362833333333,6.10,25.40,14.00,18.80,16.00,4.61,179.80,639.28,74.58
24588,2018-06-25 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.10,23.20,12.80,17.24,13.00,1.79,234.20,380.89,81.38
24588,2018-06-26 00:00:00,La Posta,21.9728611111111,-102.362833333333,1.80,24.20,14.30,18.64,9.70,1.91,181.90,503.56,73.70
24588,2018-06-27 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,24.80,15.70,18.86,10.30,1.64,198.10,446.60,75.97
24588,2018-06-28 00:00:00,La Posta,21.9728611111111,-102.362833333333,7.80,26.30,14.60,18.99,13.10,1.60,213.40,607.96,76.06
24588,2018-06-29 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.00,25.20,14.70,18.54,12.20,2.07,195.00,596.20,75.36
24588,2018-06-30 00:00:00,La Posta,21.9728611111111,-102.362833333333,0.50,26.00,13.80,19.37,13.80,1.64,181.40,610.89,69.54
25413,2018-05-01 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,27.50,11.80,20.57,21.20,8.31,193.20,562.50,27.41
25413,2018-05-02 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.20,27.70,14.50,21.04,12.00,4.04,187.80,561.86,36.91
25413,2018-05-03 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.80,24.80,13.00,18.59,12.10,2.62,248.30,389.95,56.04
25413,2018-05-04 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,5.80,26.30,14.60,19.88,14.00,1.88,62.10,461.01,55.72
25413,2018-05-05 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,11.00,25.90,12.70,18.04,17.30,4.54,52.20,590.93,66.08
25413,2018-05-06 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,1.00,21.70,12.20,16.34,11.80,3.65,33.00,375.89,69.80
25413,2018-05-07 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,10.60,22.70,12.20,15.88,22.40,3.86,29.50,434.84,69.97
25413,2018-05-08 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,23.90,10.50,17.24,7.60,1.52,250.40,585.98,60.28
25413,2018-05-09 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,26.30,11.70,19.23,15.10,4.25,25.20,677.80,45.83
25413,2018-05-10 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,26.20,11.00,18.14,27.10,4.10,188.80,582.01,45.67
25413,2018-05-11 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,2.00,26.00,11.10,18.75,18.80,2.74,206.00,456.69,44.06
25413,2018-05-12 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,27.70,13.10,20.59,18.20,6.13,198.50,482.30,43.42
25413,2018-05-13 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.60,27.70,14.10,19.94,16.30,3.26,189.00,415.35,47.27
25413,2018-05-14 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,2.00,26.20,13.20,18.96,23.70,3.68,175.80,475.35,57.95
25413,2018-05-15 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.80,27.20,12.30,19.12,14.60,2.81,187.20,463.40,62.29
25413,2018-05-16 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,4.80,25.30,14.10,19.18,14.70,2.91,291.20,392.80,62.59
25413,2018-05-17 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,6.20,27.00,13.90,18.77,17.60,2.70,262.70,415.39,58.53
25413,2018-05-18 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,30.30,13.30,21.98,28.60,5.85,244.70,643.96,38.96
25413,2018-05-19 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,29.60,14.00,22.35,29.10,9.45,233.40,678.53,23.52
25413,2018-05-20 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,29.80,10.00,20.53,12.40,5.15,182.70,686.05,18.01
25413,2018-05-21 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,29.50,11.30,20.98,13.80,5.08,204.40,668.15,16.20
25413,2018-05-22 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,29.70,12.30,21.61,10.10,4.03,191.50,664.34,14.30
25413,2018-05-23 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,30.40,12.10,21.87,14.20,3.63,193.90,645.06,17.39
25413,2018-05-24 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,32.00,13.60,23.00,16.40,3.63,356.90,648.82,35.35
25413,2018-05-25 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,29.90,15.00,22.55,17.90,3.97,353.50,546.07,38.61
25413,2018-05-26 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,30.00,14.40,22.80,15.40,4.34,358.80,634.00,33.24
25413,2018-05-27 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,31.80,13.90,23.73,14.30,3.65,18.50,622.33,25.40
25413,2018-05-28 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,33.00,14.90,24.71,11.00,2.63,12.50,635.78,25.52
25413,2018-05-29 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.40,30.20,16.60,23.32,17.40,4.03,246.30,329.08,33.76
25413,2018-05-30 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,33.90,17.00,25.62,9.30,2.31,91.30,592.28,27.64
25413,2018-05-31 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,33.60,17.70,25.93,17.40,3.54,39.60,580.89,21.81
25413,2018-06-01 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,31.90,15.70,24.33,17.20,5.17,54.40,631.63,19.20
25413,2018-06-02 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,30.10,13.90,22.22,26.30,7.41,32.50,626.46,33.56
25413,2018-06-03 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,28.60,13.00,20.81,16.10,6.80,36.90,630.09,34.79
25413,2018-06-04 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,29.40,12.20,21.01,10.40,3.04,23.00,632.81,33.56
25413,2018-06-05 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,30.20,13.70,22.11,10.20,2.68,65.20,617.56,32.07
25413,2018-06-06 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,30.50,14.70,22.86,14.30,4.07,45.80,597.35,24.56
25413,2018-06-07 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,30.20,13.90,22.39,14.10,4.88,77.20,582.59,26.30
25413,2018-06-08 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,28.40,13.50,20.95,15.40,4.34,72.30,563.27,42.19
25413,2018-06-09 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,27.60,13.10,20.20,15.80,4.20,63.70,564.08,46.99
25413,2018-06-10 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,28.40,12.90,20.51,14.00,2.19,88.00,466.04,47.33
25413,2018-06-11 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,37.40,28.30,13.40,19.82,21.50,4.42,156.90,507.01,61.60
25413,2018-06-12 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,8.80,21.90,13.20,16.70,11.50,2.31,110.30,309.74,80.02
25413,2018-06-13 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,8.60,19.80,13.70,15.98,13.10,1.44,120.10,216.41,85.97
25413,2018-06-14 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,8.60,21.90,13.60,16.43,9.80,2.02,111.90,311.66,82.58
25413,2018-06-15 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,22.10,14.30,17.70,7.20,0.67,154.90,320.00,76.97
25413,2018-06-16 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,24.30,15.30,19.21,9.70,1.62,14.40,418.62,68.75
25413,2018-06-17 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,1.40,22.90,14.90,17.75,10.40,1.92,211.40,277.75,78.33
25413,2018-06-18 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,7.40,23.70,13.80,17.82,11.40,2.99,96.20,476.26,73.18
25413,2018-06-19 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,47.40,24.40,13.10,17.00,11.40,2.01,315.20,495.55,81.86
25413,2018-06-20 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,1.80,23.30,14.20,17.46,17.80,1.90,140.80,408.90,81.07
25413,2018-06-21 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,10.80,22.60,12.30,16.09,20.20,4.85,20.50,391.74,81.42
25413,2018-06-22 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,1.80,22.20,13.30,17.18,10.90,1.73,128.90,404.95,78.61
25413,2018-06-23 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,9.00,22.30,11.80,17.33,18.00,2.02,148.50,376.52,74.92
25413,2018-06-24 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,4.40,23.50,13.10,17.35,13.30,2.58,173.40,429.98,72.09
25413,2018-06-25 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,4.20,21.60,11.90,15.72,12.40,1.57,210.80,362.56,76.71
25413,2018-06-26 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,21.50,13.30,16.85,10.40,1.79,166.50,407.23,75.68
25413,2018-06-27 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.00,23.20,14.20,17.57,9.10,1.24,127.20,472.62,74.77
25413,2018-06-28 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,88.00,24.50,11.50,16.86,26.60,2.39,153.60,536.26,78.94
25413,2018-06-29 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,1.00,23.40,12.70,17.31,15.50,2.91,162.60,580.32,71.83
25413,2018-06-30 00:00:00,Túnel de Potrerillos,22.2330555555556,-102.437222222222,0.80,23.30,13.20,17.66,8.20,1.51,160.90,477.65,70.83
25422,2018-05-01 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,27.50,10.40,18.55,8.10,2.30,214.50,541.54,33.94
25422,2018-05-02 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.20,28.30,12.90,19.30,7.40,1.75,193.40,500.65,42.80
25422,2018-05-03 00:00:00,San Isidro,22.0302777777778,-102.560277777778,2.00,25.10,11.90,17.76,9.00,1.65,263.20,434.03,57.94
25422,2018-05-04 00:00:00,San Isidro,22.0302777777778,-102.560277777778,7.00,27.80,12.90,19.21,8.20,1.46,76.00,515.11,56.02
25422,2018-05-05 00:00:00,San Isidro,22.0302777777778,-102.560277777778,5.80,25.80,11.70,16.45,9.50,3.53,54.20,589.70,74.53
25422,2018-05-06 00:00:00,San Isidro,22.0302777777778,-102.560277777778,8.80,21.00,10.40,15.01,8.40,3.74,47.80,476.47,75.61
25422,2018-05-07 00:00:00,San Isidro,22.0302777777778,-102.560277777778,6.20,22.00,11.00,14.59,10.30,3.35,42.00,471.39,74.10
25422,2018-05-08 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.20,23.10,9.40,15.57,6.00,1.24,335.40,519.30,64.82
25422,2018-05-09 00:00:00,San Isidro,22.0302777777778,-102.560277777778,2.00,25.00,11.20,17.31,7.90,1.90,152.30,558.99,55.33
25422,2018-05-10 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,25.00,11.10,16.61,9.90,1.72,245.20,482.69,48.80
25422,2018-05-11 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,25.70,10.00,17.12,7.30,1.73,214.70,552.23,50.88
25422,2018-05-12 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,27.80,11.50,19.06,6.70,1.72,242.20,626.45,51.43
25422,2018-05-13 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,27.10,13.00,18.88,6.50,1.97,249.90,495.10,52.27
25422,2018-05-14 00:00:00,San Isidro,22.0302777777778,-102.560277777778,1.00,27.10,12.40,18.16,6.10,1.18,164.90,482.72,58.84
25422,2018-05-15 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.40,27.40,11.10,18.04,8.80,1.22,54.80,418.43,61.98
25422,2018-05-16 00:00:00,San Isidro,22.0302777777778,-102.560277777778,3.80,26.60,13.60,18.15,10.30,1.42,63.10,427.08,64.72
25422,2018-05-17 00:00:00,San Isidro,22.0302777777778,-102.560277777778,1.80,25.80,13.70,18.41,6.30,0.59,71.00,337.37,57.98
25422,2018-05-18 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.80,12.50,21.01,11.60,2.79,261.00,621.51,39.21
25422,2018-05-19 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.50,13.40,20.49,9.80,3.25,251.70,660.16,25.88
25422,2018-05-20 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.90,9.70,19.28,6.80,2.05,229.50,671.33,20.69
25422,2018-05-21 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.40,11.90,20.19,10.20,2.09,233.40,646.49,17.22
25422,2018-05-22 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.40,11.30,20.32,7.40,1.89,238.30,653.26,16.38
25422,2018-05-23 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.70,13.20,21.01,7.60,1.83,216.40,631.86,17.39
25422,2018-05-24 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,30.70,12.20,21.47,9.10,1.64,60.70,529.22,31.96
25422,2018-05-25 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.20,13.10,20.79,10.60,2.38,48.60,481.25,44.61
25422,2018-05-26 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.60,13.10,21.50,9.10,2.96,50.10,593.78,37.10
25422,2018-05-27 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,31.90,14.10,22.55,8.50,2.34,49.10,571.45,26.25
25422,2018-05-28 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,31.80,14.30,23.39,5.90,1.37,36.80,547.57,32.05
25422,2018-05-29 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.60,15.40,21.84,17.50,2.04,237.70,301.38,43.71
25422,2018-05-30 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,32.40,17.30,24.79,7.30,1.41,258.90,478.72,26.48
25422,2018-05-31 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,33.20,16.70,25.10,8.80,2.98,48.20,606.18,22.56
25422,2018-06-01 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,30.90,14.80,23.08,12.30,4.07,59.30,606.95,21.95
25422,2018-06-02 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.70,11.80,20.58,15.20,5.27,55.30,596.82,36.12
25422,2018-06-03 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.40,10.50,19.35,9.80,4.61,52.20,590.15,37.52
25422,2018-06-04 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.60,10.20,19.65,7.40,3.15,43.70,591.25,35.66
25422,2018-06-05 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.80,12.30,20.87,10.00,2.56,60.80,571.96,34.74
25422,2018-06-06 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.60,12.80,21.50,9.30,3.10,58.10,570.51,27.67
25422,2018-06-07 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,29.20,12.30,21.16,9.10,3.45,50.90,539.01,29.15
25422,2018-06-08 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,27.50,11.40,19.53,10.30,4.01,51.50,528.39,46.70
25422,2018-06-09 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,27.40,10.70,19.16,8.10,3.39,47.20,532.56,50.65
25422,2018-06-10 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,28.80,11.00,18.57,4.20,1.26,35.00,354.24,55.42
25422,2018-06-11 00:00:00,San Isidro,22.0302777777778,-102.560277777778,6.40,27.50,12.30,18.02,9.70,1.81,253.30,335.83,66.10
25422,2018-06-12 00:00:00,San Isidro,22.0302777777778,-102.560277777778,14.20,20.80,11.80,15.03,4.50,1.01,26.90,252.44,83.88
25422,2018-06-13 00:00:00,San Isidro,22.0302777777778,-102.560277777778,5.00,20.20,12.50,14.58,5.00,0.57,150.20,220.18,88.32
25422,2018-06-14 00:00:00,San Isidro,22.0302777777778,-102.560277777778,46.80,20.60,12.40,14.76,4.20,0.72,63.20,234.49,88.00
25422,2018-06-15 00:00:00,San Isidro,22.0302777777778,-102.560277777778,2.00,20.90,12.40,15.77,3.90,0.66,238.50,238.09,82.34
25422,2018-06-16 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.60,25.00,13.70,18.11,4.50,0.76,199.70,337.33,68.92
25422,2018-06-17 00:00:00,San Isidro,22.0302777777778,-102.560277777778,6.60,20.50,13.60,16.14,5.60,0.91,335.30,240.87,84.82
25422,2018-06-18 00:00:00,San Isidro,22.0302777777778,-102.560277777778,12.00,22.60,12.00,15.18,6.50,1.39,302.80,223.64,85.15
25422,2018-06-19 00:00:00,San Isidro,22.0302777777778,-102.560277777778,20.40,21.30,12.00,15.07,6.40,1.23,288.90,348.52,86.59
25422,2018-06-20 00:00:00,San Isidro,22.0302777777778,-102.560277777778,2.60,22.40,12.10,15.21,6.80,1.41,259.40,375.36,88.24
25422,2018-06-21 00:00:00,San Isidro,22.0302777777778,-102.560277777778,11.00,20.50,10.30,15.14,10.40,1.85,284.00,325.98,83.34
25422,2018-06-22 00:00:00,San Isidro,22.0302777777778,-102.560277777778,1.40,22.50,12.40,16.10,4.40,0.63,240.50,372.96,81.62
25422,2018-06-23 00:00:00,San Isidro,22.0302777777778,-102.560277777778,10.00,24.10,11.80,16.05,4.90,0.85,257.50,315.37,79.95
25422,2018-06-24 00:00:00,San Isidro,22.0302777777778,-102.560277777778,3.40,23.50,12.00,15.90,7.10,1.68,254.70,334.53,77.95
25422,2018-06-25 00:00:00,San Isidro,22.0302777777778,-102.560277777778,1.80,20.80,11.40,14.82,6.00,0.64,251.90,268.37,79.71
25422,2018-06-26 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,22.00,11.50,15.61,3.80,0.70,243.90,337.36,78.03
25422,2018-06-27 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.60,22.90,12.70,15.83,4.10,0.48,126.50,260.38,80.33
25422,2018-06-28 00:00:00,San Isidro,22.0302777777778,-102.560277777778,23.20,22.30,11.80,15.51,6.90,1.29,298.40,374.06,83.12
25422,2018-06-29 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.20,25.00,11.50,16.62,4.60,0.43,149.70,577.78,74.15
25422,2018-06-30 00:00:00,San Isidro,22.0302777777778,-102.560277777778,0.00,23.40,11.80,17.05,6.70,1.59,256.10,523.38,69.11
25427,2018-05-01 00:00:00,Los Gavilanes,21.7701083333333,-102.45905,0.00,29.90,10.60,20.88,23.70,6.91,185.60,497.42,33.10
25427,2018-05-02 00:00:00,Los Gavilanes,21.7701083333333,-102.45905,0.40,32.50,13.40,22.37,19.80,7.68,192.50,617.68,38.43
